Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Saudi Arabia,SAU,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.951383031,2.163521337,2.207796479,2.921112016,2.967001589,5.142208019,4.799123961,5.469030187,23.16569922,
Sudan,SDN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54692463,35.07792789,,,,,,,,,,24.73959373,24.97118802,18.24444775,42.36312539,45.22798479,47.18326218,54.32698836,59.79051131,,,
Senegal,SEN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64987152,41.11638155,35.29304641,34.57811645,
Singapore,SGP,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,17.38885763,17.57518797,16.11905682,14.52638271,14.69180132,15.36090419,15.8283671,16.8405975,15.78947368,13.82583045,14.21471173,13.38820302,13.96384595,13.78157504,13.87955048,14.46667182,19.4789261,19.59261617,15.99709042,16.19057182,15.79972553,15.22334935,20.17231947,20.23910383,16.99177562,16.78910814,14.88138403,16.35259112,18.04311541,18.41319276,18.52421652,24.750348,23.63218139,23.40739208,22.20697487,23.25554815,21.73983013,26.20792758,26.20287911,25.26962088,23.7200404,23.7157933,23.57442902,23.16944351,22.89875534,19.78460226,21.08846505,
Solomon Islands,SLB,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33129472,18.52774172,13.68408244,15.53270472,13.37873171,14.17818776,22.13728243,14.78004255,14.57658766
Sierra Leone,SLE,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.05293673,38.92179475,33.67496538,33.09078309,39.23721092,43.25925285,41.60818127,44.32152055,44.59467544,42.55836946,40.65326747,38.56431402,40.46586424,34.61037675,42.54666554,42.78087462,42.78295187,43.0580142,39.74983719,39.01636263,40.16420709,
San Marino,SMR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49470962,,,,,,,25.09553825,24.62822343,23.12827013,25.77118666,24.78675784,26.05885295,28.26860958,25.83988209,24.73645352,21.99392007,22.66902264,23.70767388,21.75825514,21.8633629,21.20134367,20.73808029,20.49126506,
Somalia,SOM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64389205,25.32069897,7.298500383
Serbia,SRB,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.65420171,41.96122139,43.4870151,45.09647926,45.59933356,45.91382927,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95915043,27.68055651,29.801916,,31.47888837,33.46463081,35.11348525,33.03682047,33.7400483,
South Sudan,SSD,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.37461103,29.40726208,29.85472374,28.93076,32.28522649,33.72491455,36.46789477,33.25640961,34.01140517,
Small states,SST,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.37859659,27.65426421,30.84389427,32.55930129,30.41840886,30.18078865,32.42472309,,,,,34.9538631,32.19441771,33.74086096,35.88645574,36.96376436,36.58810135,35.14747995,33.3760935,31.6031941,24.03794244,27.68055651,18.05745581,23.54607979,21.61098406,23.83196326,25.07193689,22.50125927,25.97370231,
Sao Tome and Principe,STP,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72387971,29.11237905,27.22372521,28.56064485,27.52083062,28.95723514,29.88541102,31.47713986,32.99330573,35.67195609,34.70884417,32.15327601,32.64998642,30.98431368,28.95200466,29.82594632,30.47984757,29.19758629,28.79170919,28.80772412,27.54493095,29.53105444,30.64090022,30.23295486,
Slovenia,SVN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.40503207,28.38709677,32.12835093,,,,,,,,32.2112237,32.34827694,32.28131562,32.07945473,32.18452043,33.07263026,33.45432149,34.54586101,35.29141051,35.33231332,35.62859173,36.63425646,36.74194927,35.57364013,36.5488465,35.88870376,35.26911075,
Sweden,SWE,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,34.33127727,35.0070922,33.32912192,30.40973111,27.9296875,27.89656887,29.19495635,30.18550759,29.64390897,30.14788469,29.08518396,29.58962489,28.39430435,30.05110343,30.75272236,29.37800351,30.07142857,29.26393745,30.60000999,32.96411601,31.96139793,34.49901622,37.3629386,34.98320727,33.4214233,33.36525567,33.01624105,33.02921062,32.12184234,34.75325369,37.34005742,37.36503519,36.76491327,35.87262597,36.06672614,35.47033424,37.07102974,38.81142916,38.91730007,38.45206835,38.70367105,38.30998821,38.31454102,37.72586752,37.77703559,37.53918485,37.67836959,
Eswatini,SWZ,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.794349939,5.338478855,4.515346581,7.460721496,7.512586532,6.899595439,5.976859504,5.161290323,,,,,35.60726624,35.15406054,42.56300673,35.96415755,43.7754148,38.27477551,30.72188004,32.32213286,44.31452654,48.69310389,43.91598208,48.14902524,52.14506731,49.64438696,
Syrian Arab Republic,SYR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57763664,26.8496195,27.84388664,,27.03444072,28.21210772,26.39064123,28.17176062,30.22097236,26.09021283,27.82777164,32.14952844,28.20980842,33.81532113,36.65676325,30.79341257,27.14888423,30.19499113,29.58780048,32.77474049,32.33321873,34.27858483,28.94071268,28.62206934,31.62133031,29.78496325,29.45830991,
Europe & Central Asia (IDA & IBRD countries),TEC,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.59612944,39.16282958,,,,40.84073187,37.69803461,37.15480304,39.15585197,42.03197615,38.10949947,39.10963539,39.93445895,39.4969537,40.78374724,40.80899092,38.02495256,39.46727439,38.03995707,38.55076447,41.16583731,
Togo,TGO,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.41364371,48.30640091,45.28021289,45.70754913,43.02956296,34.27234984,35.86502351,38.80567256,42.42560916,37.07218507,44.65454854,46.00925952,43.31414456,47.08457676,39.8763615,
Thailand,THA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,45.13983166,45.36914277,45.50433954,44.20034471,46.93766938,47.62169414,45.95042889,46.40560315,46.26206327,45.21571196,47.62723919,50.19088148,46.20031635,45.6169269,47.99379071,49.47247088,47.29303201,46.79141326,43.34978365,44.79066584,42.91519962,41.15140565,40.54633524,40.59545517,41.6739724,42.63190743,47.85660712,44.77513094,42.0507041,38.73641956,42.27192832,40.04958905,40.0908076,40.12462982,39.93623311,39.7559505,36.86023622,38.25375512,40.22312794,39.45119394,39.09989591,42.34116691,41.71671984,42.65562537,42.52359122,43.29831708,42.45203155,
Tajikistan,TJK,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.79820997,57.53757941,54.7682747,53.09148352,,57.37115574,54.09016733,,,,,,,,,,,,,,,
Turkmenistan,TKM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9148222,32.98459101,36.81466429,35.49584396,39.15385726,45.01741319,42.53315782,41.9678723,40.99212116,42.11198043,39.97008392,40.74130674,42.12630781,43.89238153,43.44740157,41.52291838,37.15126979,38.3532831,38.2638113,37.76874905,40.03975561,36.34938604,36.6114212,37.49148792,37.63178178,37.52581361,35.38559325,35.3430523,38.2825389,
Timor-Leste,TLS,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.459872501,1.410301786,1.634744153,1.854572672,3.846313195,5.854559215,7.703491171,6.98278191,5.668927278,
Middle East & North Africa (IDA & IBRD countries),TMN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.66581016,34.18845365,37.00275923,37.35086061,33.69899031,34.39148865,35.2054414,35.35393253,,,,,,,,,,
Tonga,TON,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.74721155,32.31034162,35.82479512,34.17811006,33.25716568,,
South Asia (IDA & IBRD),TSA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89153839,34.48231899,38.11215081,35.84217507,38.38759836,36.44566061,34.83421371,33.83690938,33.92886278,33.27528809,32.15255895,31.32392164,31.35067562,31.72841625,31.11297547,32.32165386,28.60587854,28.1825696,27.61461607,28.75832228,29.7410428,30.96397246,29.09138885,28.59485096,28.2187092,31.28522089,32.93057847,41.67641828,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.37461103,29.40726208,29.85472374,28.93076,32.28522649,33.72491455,36.46789477,33.25640961,34.01140517,
Trinidad and Tobago,TTO,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23675896,26.2138971,19.68061771,20.95467074,14.86789029,13.20870327,14.58346825,13.0777926,15.45436407,15.98719597,14.36441291,15.18167051,14.77948369,11.88122795,14.48187022,18.69653445,18.69653445,,
Tunisia,TUN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,31.80952381,31.84604905,27.0096463,26.0852329,28.43229069,30.43133524,27.90136011,25.58164017,23.48518355,25.16312908,22.76677933,23.351678,21.54270455,21.5379337,23.55363307,23.85353856,22.73386512,20.79424029,20.90520419,24.31679227,22.56006648,22.20664174,21.08084411,21.17596932,20.72428592,34.02374627,35.38701299,37.95025315,38.55834217,38.4421787,37.21374256,36.52217605,36.99145431,36.29087873,35.03643017,33.96472603,32.4022723,33.1448287,32.79027008,28.72133331,30.50695952,,,,,,,
Turkey,TUR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,32.91139241,32.71500843,31.56424581,30.14705882,30.89770355,27.12680578,21.89430336,20.57580028,20.93515286,20.87287842,,23.3136557,23.45587964,27.32289182,30.98400844,33.15714987,31.95518592,29.43212631,31.19171509,31.60356008,33.53021149,32.27432089,36.37283723,39.37124636,46.31118997,45.24836697,39.59612944,,,,,,,,,,35.36876985,35.42600851,38.74875911,39.18866133,37.3792704,40.80899092,38.287851,39.45058781,38.27060689,38.49343617,35.3127882,32.40138101
Tuvalu,TUV,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.84761194,31.84761194,32.59623195,38.62733598,34.88147314,39.72175496,37.88040244,44.05651318,42.67666462,43.01112277,
Uganda,UGA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04310196,47.22131863,47.83519146,49.12014354,
Ukraine,UKR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06346702,32.67176384,27.83997923,26.52549572,22.88540723,21.49893409,27.95727412,31.31736539,29.23823108,31.33806093,33.87074041,31.37537687,35.30444496,34.35945974,34.14843898,33.82188666,40.0062673,44.54158364,43.99257871,43.68815713,
Upper middle income,UMC,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.11064651,37.95857694,,,,,36.6594576,37.90236736,37.81557267,36.91577361,37.73707808,36.72982122,35.91129668,38.9065717,38.43575037,35.07096646,35.0719335,34.05591728,35.31050746,34.7463159,32.84697541,34.91621731,
Uruguay,URY,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,25.27075812,34,38.72387239,48.18241904,43.66045845,42.68292683,42.24250326,41.55511486,43.33885586,43.90478811,43.18530421,39.2390843,43.40689107,44.7161556,43.61115538,41.37165897,43.2340127,43.64496528,36.36714231,35.99512874,36.58137745,30.26530727,29.89862941,33.01275412,33.63656436,41.07564319,40.19520095,43.1711481,35.13703856,45.46313251,45.74836889,49.08917569,50.80522659,50.65148234,50.6154167,51.06265961,47.76191742,40.54527493,39.89922553,36.54752145,36.08676763,33.77292494,33.46051169,33.10560141,27.23532015,30.47261683,28.23133293,
United States,USA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,7.143858993,6.579486759,5.990202435,5.626993108,5.41053173,4.678031833,4.357010827,3.794359625,4.41122591,6.358336329,5.478995164,5.384803772,5.15786836,4.506917683,3.94741638,3.518278341,3.638176964,3.208637905,3.212851406,3.609554195,3.898272819,3.840156418,4.106129505,3.967158728,3.493395554,3.366138068,3.140163825,3.617373048,3.182632772,3.129721412,3.517330501,3.573926261,3.496312771,3.167209917,2.817741731,2.43646851,2.47290091,3.008888222,2.759912221,2.956038083,2.991669642,2.840750732,2.978667696,2.940638257,2.832608219,2.36635559,3.044842791,2.497714298
Uzbekistan,UZB,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89503227,26.43045647,32.78707623,34.32863133,35.12801511,32.96359494,38.60809277,44.81204653,
St. Vincent and the Grenadines,VCT,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74734357,8.663366337,9.626512362,9.32112069,9.297520661,9.936055091,10.19945603,9.792993631,8.510638298,9.619450317,19.04515174,19.08011859,17.85125554,18.55151322,20.36058847,20.9525008,24.66438863,39.97512607,45.97310171,43.57285997,45.77976677,42.85833997,44.94069386,45.70176037,35.64020464,40.44401368,42.74138768,43.45727887,,
"Venezuela, RB",VEN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85804801,,,,,34.29684963,33.45403023,38.06607575,41.67790262,50.12646928,,,,,,,,,,38.53550296,47.06881801,49.84324042,56.61613101,62.17583794,58.77661184,37.64598303,36.2044176,37.69472805,35.40640683,
World,WLD,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.79277963,,,33.03946201,32.57533036,33.6075466,34.91582331,34.94997223,33.73459106,33.74647566,32.26863297,31.55738497,31.87589048,33.26419585,33.27175557,32.78707623,33.19170948,33.72491455,34.24883141,33.3336635,34.01140517,
Samoa,WSM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.94500156,47.48952286,44.12547219,47.42497393,49.19343029,48.96449424,47.35321901,
Kosovo,XKX,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,23.67223065,21.33811231,17.83339851,19.77287909,22.13225371,22.21344914,25.69227334,26.5328874,25.06598139,27.31071473,29.03797073,30.25650455,33.70854423,32.81518819,31.82588435,33.9290688,34.69853159,33.9068407,34.88199534,34.07589223,33.30180926,37.27838551,38.42680324,36.77077881,35.09494953,35.57075737,35.07296976,34.60368584,34.53339618,33.10369124,33.7110509,35.2897226,36.18983384,35.19110029,34.42615557,33.68098629,31.34882374,31.51157585,35.15427689,33.10307897,34.08947788,33.14527289,33.09156461,33.97734776,33.31592668,32.81723134,34.01140517,
Zambia,ZMB,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.44785935,28.05284785,30.51863308,18.33318649,26.85526521,22.44844774,47.46295912,50.36842105,31.67113261,35.9086966,,,,29.57217326,31.49015067,29.50812896,32.76052129,28.71155279,31.87518319,28.26924013,29.79007162,23.91235979,29.801916,38.13797259,42.64534595,32.43684228,27.85680559,36.89451675,38.00425932,
Zimbabwe,ZWE,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.52403754,28.95915043,33.54401671,35.81407311,,,46.87865685,46.78183577,47.06424224,41.23497718,
