Year,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab World,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (excluding high income),East Asia & Pacific (IDA & IBRD countries),Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (excluding high income),Europe & Central Asia (IDA & IBRD countries),European Union,Faroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People’s Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,Lower middle income,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Middle East & North Africa,Middle East & North Africa (excluding high income),Middle East & North Africa (IDA & IBRD countries),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Northern Mariana Islands,Norway,Not classified,OECD members,Oman,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (excluding high income),Sub-Saharan Africa (IDA & IBRD countries),Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,World,"Yemen, Rep.",Zambia,Zimbabwe
1987,,29.45386952,27.55637978,,,0,,,19.554866,,,27.41645316,24.05756495,,18.79513702,25.45868163,15.47344203,13.61435239,,19.6346879,20.98108755,12.92694051,,36.85101074,13.58406051,,15.50083346,22.30466061,,,32.90383863,19.22265641,22.61237161,,,24.69976327,22.27123789,,,12.63111525,,9.129483068,,22.3546766,37.32087978,19.99748878,18.04236765,,19.72836302,27.12149083,12.31724466,,22.85207025,,25.53084143,,22.02182102,,,22.84297546,21.67728966,32.19546307,34.53285288,34.53285288,25.40759223,26.01941748,12.36145373,,,,14.85747919,0,22.52981871,23.22797944,,,22.68713039,,,26.80459566,,22.26294214,,26.36114776,17.12583291,28.87323944,22.54349822,10.43404826,,23.08087281,,,,13.91056437,16.25847244,35.21446273,31.1079099,,14.03671859,24.48994317,15.95997628,26.06783697,,27.84566375,23.01209778,27.65250874,33.9785695,14.86100622,24.60044523,24.04959059,27.24671899,20.09297779,,16.71769494,,19.50721222,22.12843326,20.64906533,30.94321627,22.55015731,,24.28943287,52.08333333,,32.58555208,,17.54423342,31.27035831,10.18907515,31.1955815,20.91255132,21.00320666,20.99425301,,,,,,,,,27.7313979,14.25094709,23.66739663,24.11972144,25.03054859,25.00070536,17.27067468,23.08195104,,20.15162433,25.23852987,,19.78892506,25.59243663,18.31057874,,20.82074879,23.04009292,23.04009292,27.92635238,,,50.83144089,,25.11699806,,,12.84592103,,21.18877615,22.6261873,,22.63138529,15.79869303,11.65251141,49.98770883,23.49780508,,,31.49029336,,24.40867646,18.78870676,,,19.13432632,,23.09451666,20.50590409,22.44108099,22.50343953,17.49887223,,27.37850156,24.7165712,28.12930597,13.63034738,,,,15.66461158,,,,17.71818479,15.21847043,,19.76506155,10.18600993,36.51939099,,,,,23.43096234,33.3009944,17.78428404,23.02083076,23.02083076,,23.16043551,23.33229973,,,,,22.92342372,22.89991469,22.92342372,15.0868247,,26.20236993,29.30452287,19.52247227,,,27.87471199,,17.63985035,22.17392423,,23.48387739,25.66650473,36,,,9.718215889,,,22.5067508,23.62023103,29.03145912,14.29512041,,33.1129975,23.77739902,13.56097515,,,25.37339939,,,14.93616485
1988,,29.95754207,27.63948339,,,0,,,18.6400389,,,28.02772546,25.6041954,,,20.1996983,15.73598307,14.90126166,,21.86097465,24.06098153,15.63323062,,38.42811983,13.98077831,,23.58451549,22.71852835,,,34.41743534,18.78891127,15.0351399,,,20.89731229,23.59989814,,,10.50941213,,7.035497303,,23.1475919,39.07830939,21.98974065,18.04239148,,18.61911988,24.46626492,12.65035275,,24.02404456,,27.45628501,,21.05724152,,,23.21926677,22.96547172,34.12968728,36.490796,36.490796,26.11010737,33.11688312,12.79174821,,,,23.54922774,0,23.70768457,24.6506789,26.84633269,,23.81759664,,,29.10470133,,23.34268251,,37.47482714,16.355963,30.82191781,23.27518298,11.29599047,,26.59217649,,,,13.69919728,17.08733976,44.7013023,21.14548142,17.66070113,12.47611762,25.15732113,19.24261674,28.35202842,,29.17834006,23.15876145,28.79591031,30.71296736,13.57203375,22.24772271,25.11721665,29.09802202,17.13393999,,16.29635518,,18.52843799,22.57904825,23.62214134,33.04842936,22.66195088,,25.44904102,44,,34.81571591,,15.69580156,31.08504399,13.50085184,31.94519304,22.40568517,22.62810731,22.48518201,,10.36049961,,,,,,,28.89549496,10.55566291,24.34617505,24.90765614,25.34802148,17.6010365,21.41806247,26.36137274,,18.50080202,26.40661631,,19.55921648,31.01837325,22.75126853,,20.7958153,22.69228944,22.69228944,29.14610669,,,46.80279049,,24.44381647,,,15.04184346,,22.29214886,23.99702484,,21.09015213,26.75106121,19.0518244,43.64421915,22.89787772,,,30.37928937,,25.12006606,15.85052566,,,18.01421107,,9.440432797,27.20734362,20.31823667,26.43178042,18.66821325,,30.47077755,25.35464439,24.43634195,15.35409197,,,27.26932435,14.49243684,,,,19.68831791,17.03017121,,25.54300816,5.894184333,33.4082568,,,,,23.95672334,23.89983224,21.22829638,23.78891763,23.78891763,,25.34855632,22.7775225,,,,,22.28415237,22.19488102,22.28415237,4.329238595,,27.45899357,30.31414026,14.99909443,,,32.59088992,,16.02726224,23.16757597,,20.70988153,25.14260067,33.33333333,,,10.79234972,,,25.20068202,22.82780776,30.26784472,14.66974755,,26.71480144,27.05346377,17.84435798,,,26.23909016,,,18.70172331
1989,,32.8770716,30.07323412,,,0,,,15.51469828,,,29.67015027,26.47053077,,31.49967342,24.63688305,16.12091443,16.26517968,,23.52586549,29.57039417,11.81714414,,32.42929419,11.5875602,,36.10818292,26.90278706,,18.58289712,33.10905728,20.41001717,16.46288679,,,17.09601256,23.70012526,,,11.75584426,,8.03107437,,25.80074685,37.20868678,19.97575416,18.04238232,,14.1282962,26.58599561,8.90395595,,26.32671003,,30.89192911,,21.32323576,,,25.76373334,22.87165944,34.04068422,35.43460843,35.43460843,27.08991607,31.68831039,15.32755718,,,,23.93040683,0,24.4951138,25.69804209,30.48322103,,24.65709175,,,31.99986029,,24.26836863,,26.30475477,20.36526023,27.77777778,24.2490927,13.20901431,,26.8586544,,,,13.5151112,17.18292446,38.98193313,22.23620555,18.8298645,12.5746243,25.47846914,17.54532493,26.52350724,,29.61599096,20.90169503,29.34642147,34.67954038,14.34493033,24.70170393,26.07184448,30.6830326,23.04793843,,18.38794375,,17.89312073,22.32880785,26.61116545,33.86056022,23.23597989,,24.86207761,43.86538462,,36.71606701,,12.29892586,35.46666667,,32.70172057,22.84627492,22.98261604,22.86884346,,,,,,,,,29.44072162,12.3590255,25.74139291,24.5936558,24.77617479,40.7488309,24.55676643,29.870858,,21.33886863,27.15323175,,12.98624488,31.11738895,23.10624119,,22.22203703,26.18884285,26.18884285,29.67422348,,,47.80109598,,30.27081388,,,14.84613098,,21.50690609,24.75997226,,23.37088342,27.46168175,13.67754897,52.48869056,22.62146264,,,27.39153443,,25.46504862,12.32655955,,,18.91145769,,7.731792431,23.22290442,18.84090932,23.17376721,21.6004426,,28.29347506,25.72548147,28.01939108,16.99785521,,,33.83944154,13.42601509,,,,19.44503357,16.83334352,,27.45496804,8.325568104,34.06069305,,,,,19.94750656,30.29992315,22.74589375,24.63365471,24.63365471,,26.67576155,21.72447606,,,,,24.81031972,24.74559149,24.81031972,5.190140809,,30.25160113,31.05753607,17.12091325,,,35.06611671,,16.51984219,20.44532447,,23.91161535,23.47258691,35.71428571,,,11.13622802,,,25.83574182,22.51379933,30.59160868,12.06646355,,33.01920554,12.29028689,14.6306912,,,26.6244236,,,15.0379806
1990,,30.36094681,28.58941955,,,0,,20.91634073,13.99698158,47.14768436,,29.00273613,26.68930827,26.53478854,29.41471889,16.42982897,16.45867552,14.92957746,26.51270208,24.34637341,24.90642069,14.06035642,,30.38705229,12.53193652,,37.36697697,20.16660691,,18.68045761,25.58877829,18.91339663,14.53697686,,,17.81197837,21.38118924,,,12.70805981,,6.753507456,,25.94896473,34.15784885,20.60673055,18.04228002,,15.90551181,27.3228218,6.688803339,,24.80249224,,27.04542752,24.23870611,20.79838341,,,23.34965915,23.56588926,33.5616135,33.58711698,33.58711698,24.07200302,28.91440585,13.81290212,,,,15.11405075,0,24.77295713,25.27622795,28.27695072,28.41168252,24.9116762,,,30.13885377,24.12569589,24.40966033,,21.67715661,22.34319427,30.66666667,24.82831535,14.44399729,,27.55676755,,,,13.60261471,24.52581653,29.92581868,31.13309854,19.92006691,14.72437514,25.09893594,21.06460006,27.17052478,,28.07644964,21.09290456,27.91603045,35.07297214,15.50375487,25.17065015,28.62491682,32.70769009,33.02184263,,21.50136703,,20.01863598,22.55862782,25.8843923,34.5105526,30.7966774,,24.1640929,66.47058824,,39.55305296,,17.62511305,24.06542056,,29.79617431,19.70934775,19.52711072,19.66508128,,12.74318831,31.31269096,,,18.61576054,,,27.94303221,13.51350586,26.8836697,25.31559089,22.99206503,35.96231421,23.04046567,32.36032616,,19.09127106,30.62667752,,13.95127959,30.21044625,23.27060354,,23.72068641,29.39376284,29.39376284,28.13731966,,,29.06732538,,31.06029454,,,27.09813511,,18.12582192,24.24284706,31.3999986,20.47105495,19.27580248,11.13962363,53.18668521,21.51577972,17.76315789,,24.58392233,,25.10597114,12.34837188,,,18.93537303,,21.14068661,24.44249724,17.80891327,16.16440551,24.15113851,,27.72113089,25.28771664,28.65821031,16.95436457,,30.24828069,30.13039429,14.64998322,,,,15.68414551,17.99341713,,24.57424635,13.00591548,35.65311389,,29.3522089,19.16267354,,20.26143791,15.50000531,19.41325413,26.70715481,26.70715481,,26.83614195,22.20588967,,,,,24.35674443,24.300424,24.35674443,11.19658091,,29.67108946,32.67776096,16.54504934,,26.11193305,41.35376259,,26.57097399,18.49329963,,27.06805847,24.54926752,40,,,12.70408004,,,22.96464253,21.52921345,28.42761807,12.20085101,,33.22726782,9.889709866,12.56584437,,,25.92326608,,,17.37694276
1991,,7.603111096,31.84132806,,,,,23.99943517,14.6369774,39.77914418,,24.26956316,26.8975447,3.106287425,29.35689582,28.59941234,16.89594746,13.37844488,33.33333333,22.84027598,27.44418829,14.47804469,,31.00574839,15.57777054,,33.2101747,19.76910062,,20.62548866,22.59764186,21.2456099,14.40976319,,,16.67265481,19.41100002,,,12.6480118,,6.543070259,,23.57983019,35.23636005,19.10546385,18.04237649,0,20.52816443,18.65379445,7.358001161,,13.99548243,,25.84215003,22.19090523,19.61162028,,,14.42376413,23.5615013,33.66646026,34.50885561,34.50885561,22.04545325,23.73333333,15.45548516,,,,15.64939884,0,24.41757708,24.60473452,30.64227764,30.47389768,24.30705658,,,24.09233708,25.41258472,23.60216359,,26.46803177,20.33774598,28.125,25.77235465,15.87898641,,28.40504353,,,,14.29528044,22.38414273,30.98937435,39.76315044,24.36798141,15.57910945,24.13337499,22.5987902,26.92142457,20.94751784,28.6958564,22.26463766,28.43722277,32.72922343,16.16854589,24.1209399,23.97167165,31.86942548,42.17457939,,19.64919026,,25.9252184,22.1990545,24.36427588,34.2249921,24.96619337,,20.97051486,45.81967213,,41.23401783,,41.85571097,15.35135135,,31.14485305,19.81490601,19.71604166,19.94059081,,,29.27333838,,,13.1121256,,,28.47295353,14.48604334,24.65515077,27.05897562,27.8389136,30.67470925,20.23570517,37.79047394,,17.11453195,28.9600176,,14.63385128,28.22175906,23.42627673,,28.34006852,31.70741234,31.70741234,28.68393519,,,30.96435916,,27.32216106,32.00650445,,15.44331066,,20.2534713,23.33335367,,17.54446009,20.77637902,11.94730428,48.40571698,20.04711337,16.80785124,,22.17211522,,23.98825224,15.02017978,,,18.95414462,,24.10735871,27.40459286,19.10888215,17.39809243,20.21833141,,25.73868031,24.13218787,30.18110045,15.59759397,,28.0457371,36.26742939,14.02174997,,,,19.98566813,18.08966912,,22.31200444,10.90886991,33.97994469,,27.61447122,18.86450107,,,,19.02496749,23.00488425,23.00488425,,26.01697823,22.87018759,,,,,24.79607942,24.76381141,24.79607942,16.11123588,,25.13030831,29.5465698,17.97126754,,26.33527668,42.84137755,,17.11375383,16.73803468,,25.98846103,22.71203962,45.76271186,,,15.17126512,26.34918515,,19.59018489,20.11060502,29.63206147,15.12534471,,26.07026028,18.07448382,15.07033243,,,25.39288678,,,19.10339983
1992,,5.656684102,30.75748786,,,,,23.26891997,16.70240577,1.631258261,,22.39016192,26.20273669,-0.692931682,27.86137022,29.41670399,17.30502928,7.031170158,31.52173913,22.59252514,26.08401219,13.62110874,,45.58355613,16.70433814,,30.41930063,18.93460235,,23.25752018,19.88894422,19.30243347,10.63829807,,,14.30538628,18.43945482,,,12.40250132,,7.468113915,,25.18242361,39.07186801,20.55450146,18.04233559,,21.59969088,20.6624446,6.923884602,,6.544959175,,28.69895942,25.29611782,18.93956955,,,18.79126779,24.27821106,34.18244255,37.26480093,37.26480093,22.6700564,19.48238677,18.83297265,,7.810856542,,19.71806147,0,23.35790583,23.68259912,30.12289471,30.20199548,23.29627339,,,21.07286924,26.8997571,21.96001178,,22.42511447,24.78932969,23.39142091,25.26003784,12.8,,25.40976935,,,,18.32531872,21.22030612,48.39673914,51.75132623,22.12021647,16.787159,23.39388034,23.79877188,28.17687361,16.46478806,29.94389563,20.12279173,29.64674559,31.47848452,17.84956579,24.7489206,25.33209814,30.17582734,42.19989329,,16.61702749,,25.69202219,21.56777588,29.82855891,32.48936787,32.98595477,31.50912106,16.92083908,40,,38.73834045,,22.36334124,19.92445703,,32.43632864,20.20429227,20.03871469,20.45345043,,,29.27333838,,,12.15071795,,,29.62333519,17.62428334,25.45324418,23.53652793,32.26212818,36.09386686,19.93461213,35.3625516,,20.81833292,25.27804404,,14.44435021,29.06688133,23.32059903,,27.71446924,31.35776742,31.35776742,29.79110812,,,25.65486979,,27.71036859,32.73611161,,18.47684733,,20.70466177,23.32444774,,18.66598583,20.92481035,8.38580647,43.77938896,19.9289161,14.72110269,,21.51106946,,23.22479099,16.35372502,,,20.1471869,,29.75866457,23.30333886,18.49306454,17.78473112,21.33839514,,24.94600236,23.35724901,,15.45346102,,31.40549327,34.61336139,15.63409604,,,,22.96359791,18.89301328,,21.20925626,8.369774228,35.51569591,,25.52664897,19.61623657,,,,16.76860652,24.29480391,24.29480391,,24.06589911,24.27536487,,,,,23.36239552,23.30579643,23.36239552,19.04739664,,23.10758389,26.60830731,23.17358663,,27.23176808,39.96394765,,15.71139364,17.72781924,,29.19420975,23.36227144,,,,15.93892774,34.45233719,,18.83030808,20.077582,30.81596031,15.3848956,43.93014881,21.07818893,22.95480824,17.64014058,,,25.21032208,,,20.2372647
1993,,13.67613745,29.09090776,,,,,23.72201207,19.68811042,9.872203034,,23.64667674,25.24619515,21.79745223,23.33958603,18.30409656,17.94683201,9.585542169,41.01522843,21.9318895,28.35808886,16.05813651,,43.46071488,16.56377258,,28.77953098,20.84635875,,29.6502864,15.28203413,19.45939738,11.54014928,,11.8804071,16.70939918,18.53525613,,,10.57848181,,9.759301852,,28.14629716,43.28314976,24.94213311,18.04234494,,29.49611893,21.26665718,9.793071084,,6.394381927,,24.08770256,26.36788076,17.37785844,,,19.75813793,23.64730077,35.20190895,40.68033502,40.68033502,21.07743002,19.84536082,18.95762973,,16.99501349,26.019405,18.05659249,0,21.417393,21.82689366,26.68082438,26.81812638,21.3712228,,,18.5840295,26.06316491,19.5434101,,22.44852419,5.277756134,5.999914618,23.93851127,22.21017019,,24.18197021,,,,17.24628543,21.69626366,30.85746905,40.42814136,13.83731975,18.04905737,22.6642094,30.76104643,27.24986842,20.4367428,30.75850089,18.79720501,30.40082512,30.19695241,19.00113414,24.58538655,24.39922099,28.28067311,30.39529102,,15.45069041,,26.33046236,19.07248029,25.26193248,30.67903515,36.11460829,20.02508233,17.61043506,,,37.65429611,,17.19154206,11.66638654,,34.01797125,21.21326609,20.98477096,21.49159144,,,31.036396,,,16.28054008,,,30.3821769,18.74626307,25.3137717,23.71281655,32.21186025,37.87512495,15.17122562,39.1837114,,15.46444522,27.37688378,,10.01059017,30.53955426,23.02057622,,25.52490351,26.99301528,26.99301528,30.54813479,,,21.06595754,,26.47419556,33.85409144,,15.44436136,,22.57089514,21.26906863,,21.22494827,19.46602168,6.416446924,44.48885975,20.224974,15.2046342,,22.02478373,,22.55960051,17.53476559,,,20.70199735,,31.06119526,17.63473115,19.66861796,19.07140457,23.98137077,,22.14545408,22.5988476,,16.04904072,,28.92771938,27.00717159,16.74702088,,,,25.05502622,18.16447006,,28.39224629,7.748114261,37.20204936,,23.45603641,21.5789856,,,,15.1623208,23.67785782,23.67785782,,21.46347693,25.55723479,,,,,23.51403405,23.43721934,23.51403405,21.70873124,,19.08403072,25.41855786,25.97334171,39.15792153,25.12535235,39.65614664,,7.477953871,18.09359837,,29.23958262,26.61560909,36.9261477,,,15.24578648,36.29251448,,18.37508903,20.39362787,31.78680529,15.64129551,14.65023751,21.24021516,18.14511186,24.25530076,,,24.9171587,,,22.77488758
1994,,18.8965849,30.08014286,,,,,22.38421396,19.96562325,27.94215793,,24.31611334,26.08212153,15.31305044,25.86069346,19.63313176,18.40255619,11.07695863,32.93430001,22.01276834,20.55196426,17.80221471,,51.29342986,14.37119645,,25.98254421,22.99348937,,28.65609483,9.391171994,27.16616165,6.974127152,,11.93855081,19.73694271,19.57702718,,,11.70605363,,16.63991107,,25.73130213,40.05028547,25.53844675,18.04234211,7.544642408,54.48613543,20.99541235,13.71571807,,5.242130851,,25.51565377,29.67272491,18.73446114,,,21.00439561,23.38285671,33.84875279,38.38156534,38.38156534,21.28627174,20.62857143,20.35812247,,25.13739619,26.85360441,17.35445828,0,21.75113059,21.9754043,24.4241703,24.44786544,21.74674373,,,19.7610993,24.28705966,20.31737475,,21.86759487,4.685493621,2.646569877,24.33046378,23.95773295,,22.78915455,,,,15.68129958,20.99290156,21.77070415,27.22287779,10.20056948,18.56540711,23.03558557,34.49427149,31.37927421,22.72696477,29.83644686,17.79023569,29.51628589,29.72354475,19.30489005,24.40919406,27.19160601,29.57068775,23.29458769,,16.49422777,,25.70970765,19.00764428,24.23185867,29.54485774,32.8305737,28.70407454,19.29324297,,,38.51260183,,16.15176217,9.013079073,,32.54678424,22.24419706,22.16131132,22.55932719,,,36.65279338,,,16.33089194,,,29.53872176,18.12391495,26.66232861,22.43163969,32.21660852,32.87287107,29.09818147,41.20208123,,20.67475278,28.09763205,,34.30771715,31.77928489,24.92335243,,23.02980257,24.66959753,24.54886922,29.71401473,,,19.06659767,,25.66747298,23.78050321,,19.22418338,,22.40354892,21.5156175,,22.5816777,17.53131976,12.84906277,42.08362086,21.12462787,14.70324675,,22.92634214,,22.96737921,15.74295895,24.35474048,,19.41882796,,33.68337304,21.3665642,24.41356539,22.24713174,24.06280937,,22.95076908,23.05881861,29.12944428,16.3290429,24.52408413,24.80913473,25.53745395,9.982509017,,,,20.35698854,21.31811647,,27.05944539,8.663770457,32.91205931,,19.9533365,23.35603714,24.19049474,,,17.72010326,25.88391794,25.88391794,,21.65143556,27.02716704,,,,,24.0010286,23.9198464,24.0010286,17.39043319,,20.41774015,26.15676637,29.95884221,32.31930693,24.64953388,40.90778485,,15.04350715,20.83628134,,24.64429802,21.32053293,,,,14.68182634,35.33144531,,19.37551531,21.27909677,30.4390133,15.87163413,18.20042665,23.20651961,13.69892263,25.47581918,,40.2630746,24.93095454,,,23.72905557
1995,,21.27851346,30.90855625,,,,,22.45867003,18.50041051,20.80856934,31.13828189,26.047027,26.76323229,23.77917331,27.65500146,14.60853026,19.11979582,12.09688271,24.74980025,21.79077206,21.70731015,21.41976714,,45.37738299,15.24400457,19.98314608,27.13013375,17.29234635,,36.66169896,17.72876855,23.92534288,6.363436388,,14.55231684,20.05660373,19.44224963,,,14.11903115,23.02760932,13.1924876,,27.67004583,38.8377198,25.79874333,18.04228945,9.373601553,36.57264249,19.74293207,15.59844581,16.9229326,7.014274978,,26.58985465,33.73229613,20.68642172,,,20.04953703,23.88419258,33.82619072,37.63692129,37.63692129,19.82476483,20.14705882,20.94422192,,22.53669613,26.44134478,16.02303214,0,22.17372303,22.21857897,24.83299807,23.8912432,22.15598714,,,20.34723843,23.77175313,20.51313622,,23.30316662,6.903703396,4.032902674,24.32674799,20.02141466,,22.47159269,,,,15.0551087,21.39362869,22.30105478,33.22868326,26.08958322,16.69927499,23.24475906,28.92652158,34.29070085,23.14613098,28.71441811,18.16420493,28.37866369,27.62288246,18.24196767,22.83786247,27.79144209,30.42981109,30.18017186,,18.85042511,,25.82414917,20.04234383,25.25957395,29.88285636,32.50677181,23.3192597,21.8197611,,,38.94948795,,14.75862409,18.34054914,,30.71451362,19.424094,19.01294165,19.6142535,15.65181008,,36.45508364,,,12.16104869,,22.74038674,28.64038042,16.6022782,26.13864849,20.94719818,26.512746,8.870919191,17.39213919,43.63990237,,21.1720845,31.08165429,,14.23857171,25.58049171,20.96587176,,24.6123814,26.91884222,26.83259274,28.82456454,24.87669597,,26.78499582,,25.39394203,37.88209671,,19.52477365,,25.19949812,21.72831189,,23.65331061,18.92908425,11.90586607,37.23966698,21.10653385,19.73462097,,24.1041263,,23.12716292,14.97993254,28.94905971,,18.54552334,,38.04409522,21.93918511,22.02083114,24.73911344,22.4505247,19.67866126,24.19337764,23.24688875,26.00815856,16.86928544,35.08540963,23.3161643,25.4388784,13.40913299,,,,20.28614767,18.92861534,13.66796728,30.3334573,5.572866056,33.8813128,,23.63314986,25.46574482,28.49935237,,,19.16665189,26.31365346,26.31365346,,22.51882376,25.73108786,,,,,22.55864566,22.52101245,22.55864566,14.12363132,,20.84652971,25.94485474,27.2,28.66833811,19.78980301,42.8626944,,16.12978132,27.07746575,,24.70061812,25.47355727,,,,12.41202536,26.68320818,,18.54881775,21.27264914,29.46122017,15.40771142,24.19982608,22.63661671,17.52859447,27.1442427,,38.05897405,24.80632562,,,19.66018675
1996,,18.06378369,25.67841235,,,,,21.0104711,19.62387245,21.09544717,28.46004056,24.85126014,26.33767296,29.00168338,30.49376559,14.40526585,20.7299506,12.11190576,23.519201,21.63074679,20.3558852,17.55116797,,42.2833675,16.23722012,41.2139014,23.44352121,17.26694638,,41.31429364,1.157309402,24.94470713,8.209806157,,14.72005581,20.62248374,18.98980541,,,7.275021434,24.44820675,20.25016049,,27.84967073,37.54172047,22.15093866,18.04236157,27.85181701,32.79041317,17.9117927,12.11207057,20.18068081,15.89695562,,24.26023238,35.59555903,20.06369802,,,20.05426754,23.83076848,33.57533787,36.70052002,36.70052002,18.53781543,18.1342633,15.35496418,,27.58925736,27.51665459,17.03251455,0,21.69222263,21.77859635,23.28845169,23.0027015,21.77221278,,,20.24039262,23.22141081,19.62226875,,24.8489416,6.779200574,19.5957322,23.26229065,21.19999647,,23.3538692,,,,12.68678211,20.78250745,23.05207551,31.85720693,28.13042639,17.09488487,23.30284017,28.53412384,31.80034664,24.80903303,28.07171505,20.72474374,27.76191767,26.88383101,18.57124122,22.64374258,26.04156625,31.60236064,37.7860856,,20.50630938,,25.87058774,19.35508021,25.55400098,30.86515221,30.10545846,16.14663948,15.00382269,,,39.42351944,,15.10430476,25.19733496,,29.92743154,19.37368576,18.9252288,19.43016606,18.96428661,,34.79249868,,,15.50164204,,21.05712443,27.9560023,16.90711993,24.83251419,19.54434211,19.76701151,9.526116187,12.32708608,41.47919852,,19.3917498,27.57539365,,12.31539351,24.67869351,21.57212184,,25.13813782,28.67969813,28.61944765,28.1248612,24.24536028,,26.20102876,,24.47144061,19.4387368,,20.70364843,,27.20508772,22.56133478,,23.14517166,22.17680296,14.51833938,36.62555769,21.45569043,19.09791856,,22.7998847,,23.21452525,13.6952488,29.26046688,,18.99665735,,40.4141738,22.74551636,22.12943637,22.5867587,24.01582561,21.70529333,24.40835152,23.28452289,25.38073116,17.4552189,35.76540592,23.09509383,23.66740011,14.37042637,,,,18.57124373,20.24738941,15.01602898,39.08487321,11.03600435,35.04012456,,34.08126791,25.10689302,28.84416968,,,18.04002767,25.01561228,25.01561228,,22.22656034,24.24908349,,,,,21.876662,21.83251518,21.876662,12.47305944,,20.60800415,25.45166011,23.9,22.32033074,16.63759455,42.53268871,,18.76866782,26.41644332,,25.01376775,24.55131495,49.42077419,,,20.17268942,22.67078771,,18.75369939,21.70181499,28.90417698,15.24021227,23.00009516,19.71450476,16.01983166,28.10289815,,36.46175504,24.65058942,,,18.54193988
