Year,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Arab World,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean small states,Cayman Islands,Central African Republic,Central Europe and the Baltics,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Early-demographic dividend,East Asia & Pacific,East Asia & Pacific (excluding high income),East Asia & Pacific (IDA & IBRD countries),Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Euro area,Europe & Central Asia,Europe & Central Asia (excluding high income),Europe & Central Asia (IDA & IBRD countries),European Union,Faroe Islands,Fiji,Finland,Fragile and conflict affected situations,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heavily indebted poor countries (HIPC),High income,Honduras,"Hong Kong SAR, China",Hungary,IBRD only,Iceland,IDA & IBRD total,IDA blend,IDA only,IDA total,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People’s Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Late-demographic dividend,Latin America & Caribbean,Latin America & Caribbean (excluding high income),Latin America & the Caribbean (IDA & IBRD countries),Latvia,Least developed countries: UN classification,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low & middle income,Low income,Lower middle income,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Middle East & North Africa,Middle East & North Africa (excluding high income),Middle East & North Africa (IDA & IBRD countries),Middle income,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Northern Mariana Islands,Norway,Not classified,OECD members,Oman,Other small states,Pacific island small states,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Post-demographic dividend,Pre-demographic dividend,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Small states,Solomon Islands,Somalia,South Africa,South Asia,South Asia (IDA & IBRD),South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sub-Saharan Africa,Sub-Saharan Africa (excluding high income),Sub-Saharan Africa (IDA & IBRD countries),Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,World,"Yemen, Rep.",Zambia,Zimbabwe
1987,,,7.441260913,,,,,4.222416662,,,3.643045458,8.533021625,1.401952938,,5.756464011,-1.745001754,9.874696091,3.311731107,,1.553382613,,,,6.368715084,14.57869845,,9.801933874,228.3361626,,1.246854906,2.726387537,-2.681784235,7.11323764,3.846153846,,13.14049984,4.356108712,4.890522222,,,,-5.974842767,,19.88084572,7.233835531,23.31038798,,78.67036011,0.44356826,16.84519374,6.943306265,133.3332637,,,2.791666667,,4.019993457,4.089116446,4.024580433,13.55072378,9.838314983,4.685987788,5.174881273,5.174881273,29.50399725,19.69359331,24.86450034,-13.17447275,,,13.37662338,-2.428672483,3.159407641,,,,4.019993457,,5.663774759,4.113028862,,3.288898214,,-0.946185689,23.52916696,,0.24990616,39.81506788,,16.3968916,,-0.872333388,,12.32321328,,,,-11.44946461,7.11323764,3.653804338,2.487154022,5.654761905,8.674314177,10.75185899,18.29776822,8.431739821,4.35289949,8.152342538,6.943306265,8.801125813,9.278656132,28.57142857,,3.159407641,,19.67654987,4.747284904,6.65244805,0.126176842,-0.2,,8.63767319,,,3.049659098,,0.654844692,,,5.756464011,12.32321328,14.57869845,14.06471112,,9.874696091,,11.75026307,,4.355716878,,,8.225806452,,8.719399501,-0.056662909,,14.99313513,25.15509543,0.290007909,,,0.431725669,,8.152342538,0.518741633,131.8273839,,4.089116446,7.441260913,7.441260913,8.63767319,,,,,2.698739977,,24.76,,,10.75032804,-0.691203091,,15.74430079,,-6.712108929,11.29032258,4.010335965,,,8.717047452,,4.551696808,,2.791666667,,4.681218546,,0.996423097,3.337470694,21.81027404,85.82230624,4.069767442,26.37902785,9.634831862,4.066511159,8.395007864,,2.68528464,,,4.133014908,4.566849496,,,-1.547116737,-4.140723786,,2.594339623,,0.523306522,,,132.072721,4.327982971,10.99236641,,16.16059499,8.259145709,8.259145709,,5.248021767,7.717165606,0.963012649,7.021753039,,3.305946792,8.152342538,8.63767319,8.152342538,20.55723775,53.39295326,4.188571518,1.440328424,59.48436771,,29.94936954,2.466461128,,0.05400885,4.685987788,10.75185899,8.225806452,38.85584348,,,,,,,4.148922321,3.664563218,7.233835531,63.56666243,,16.03939501,,,,,5.756464011,,47.04724409,
1988,,,5.911544964,,,,,5.911544964,,,3.121868496,7.215939688,1.91572092,,4.402411828,0.303435966,7.412765957,4.858859178,,1.160934934,,,,10.08403361,16.00209105,,8.351679568,629.1145091,,1.192842942,2.369668246,4.255616018,4.486797697,4.074074074,,1.682332608,4.028234149,4.201205914,,,,15.47751765,,14.68435125,18.81181794,28.14006597,,71.09173127,1.030421982,20.82984575,6.930686172,185.7142857,,,3.429266315,,4.53513301,,2.924591631,43.86383235,9.383471862,7.887323944,9.342126885,9.342126885,58.21628654,17.66348615,19.76116179,2.523659306,,,20.39456228,7.080715321,2.700815275,,,,4.53513301,,11.75832688,5.085928614,,2.700815275,,-8.776119403,11.69058689,,1.274123972,31.35926763,,13.52883553,,4,,10.83270377,,60.28178263,,4.105468059,7.005700747,4.468772419,4.491257636,7.887323944,15.72354907,12.77954421,25.72550909,9.271392998,4.037037037,9.924023398,8.760230373,9.383471862,8.045367151,28.67063492,,2.134571569,,16.35135135,5.058247477,8.266765744,0.67855758,6.613226453,,12.26496305,,,7.146095256,,1.46813288,,,7.196969697,8.266765744,16.00209105,12.75852751,,10.08403361,,11.45637163,,6.086956522,,,9.383471862,11.69058689,9.383471862,1.436590566,,26.85379714,33.91216494,2.556519453,,,0.938344387,,1.31965861,9.159314134,114.1622585,,5.999250743,6.905098075,6.905098075,9.183237622,,,,,2.369055055,,16.04280218,,,8.983003382,0.737943046,,6.375249444,,-1.39396304,54.51122478,4.052987628,,,6.676365988,,5.455413649,,4.60251046,,8.837937018,,0.359220845,5.445082077,22.59425718,667.0193286,13.86006917,58.72082973,10.10163212,4.686198855,11.69058689,,4.60251046,,,2.978643557,8.507868011,,,0.907563025,-1.826682251,,1.83908046,,1.523185192,,,198.7537129,6.086073493,16.73752657,,12.77954421,9.183237622,9.183237622,,4.837264699,13.9915489,0.232525034,0.829472426,,0.227229691,8.755496851,9.904025597,8.755496851,64.7005631,7.313287808,5.824898684,1.872459172,34.56221198,,31.18671828,3.862730747,,-0.15091098,9.924023398,7.758492067,7.196969697,68.80964338,,,,,,,4.155351716,4.077741107,8.507868011,62.19195646,,8.760230373,,,,,7.196969697,,51.00401606,
1989,,,9.304361258,,,,,7.74088604,,,3.991628046,7.533902562,2.568343847,,5.387658228,1.485897322,6.045479756,6.190114068,,3.107050651,,,,8.778625954,15.17346811,,11.57501475,1430.723725,,1.304300371,6.388888889,-0.481798715,11.66159985,4.555160142,,-1.665525896,4.9836219,5.490303473,,,,-3.689134604,,17.02793673,18.24563836,25.86138614,,104.0652294,-1.79698883,16.50832921,1.049518238,1400,,,3.765480483,,4.772723424,,6.218521498,40.65791612,9.577385258,6.415539635,6.462561711,6.462561711,75.6481901,21.26186709,17.63407994,6.166153846,,,7.546164773,7.817301182,3.765480483,,,,6.25983138,,6.189354034,6.592909802,,3.498302207,,6.740837696,8.275016088,,2.780559807,25.22369203,,13.65556787,,5.592948718,,11.3871322,,80.78814064,,6.923905037,8.275016088,5.169964956,9.850409258,10.18276762,17.149152,12.67004209,20.75819503,9.577385258,5.07405443,8.846886912,7.817301182,7.074280029,6.415539635,22.34965305,,4.08904273,,20.20905923,6.25983138,14.32953903,2.272289621,25.7127193,,13.78931728,,,5.700160937,,3.342033591,,61.33259651,6.189354034,11.43213181,15.17346811,14.75150357,,8.846886912,,14.72824556,,1.511839709,,,9.012995946,8.046158635,9.577385258,3.370958873,8.770945542,9.012995946,12.44636205,2.813200897,,-0.076692998,0.847691359,,12.9326821,12.67004209,20.00787671,,5.541459815,10.35178924,10.35178924,9.850409258,,,,,3.259969492,,27.19852645,,,8.846886912,1.082160156,,5.715991551,,-2.84352518,50.46668812,4.905312465,,,4.546143355,,6.010040236,,6.740837696,,7.844264737,,0.205867258,4.480445513,26.42212672,3398.67901,12.24299065,244.550933,12.68630365,5.715991551,8.644006017,,3.3,,,1.010278248,6.462561711,,,1.032644903,0.447309341,,1.58013544,,2.345456272,,,1281.443494,6.189734051,14.93224787,,14.73088597,8.311445346,8.311445346,,6.791437533,11.56753609,5.169964956,4.372637664,,2.833931608,8.275016088,8.275016088,8.275016088,66.72032193,0.769646742,6.443275874,3.1552891,11.39921722,,25.84983826,5.35546508,,-0.839403117,4.073643648,11.43213181,7.74088604,63.27255249,,,,,,,5.760249092,4.82700303,11.3871322,80.44743673,,7.748049052,,,,,6.999092533,,123.4042553,
1990,,,16.65253439,,,,,8.451462408,,,5.836687752,7.333021952,3.261873123,,4.66931912,0.929335437,6.12671847,3.074572711,,3.44831218,,,,10,17.1187746,,11.39634612,2947.732772,,2.138662932,23.8,-0.504303389,7.002169567,10.65350579,,1.099381284,4.780476933,4.468437874,,,,-0.738282265,,26.03648114,3.052290121,29.13782253,,81.29540481,2.889053742,19.04613599,-0.805879698,500,,,4.502054629,,2.641603064,,3.190923232,50.46247924,12.63482106,7.819191447,8.19137132,8.19137132,48.519113,16.75637471,23.99916511,0.857871551,,,13.09228991,5.152481242,3.44831218,,,,6.149565312,,8.19137132,6.149565312,,3.19428338,,7.725321888,12.16778411,,2.696471378,37.25906649,,20.43349964,,2.724237365,,41.22186714,,33.00197783,,21.27603201,7.002169567,5.403953982,23.32256644,10.42654028,28.36959965,16.65253439,15.51072199,11.51555156,7.158880952,10,8.239700375,8.971232503,7.819191447,7.627674938,,3.317321299,,17.19806763,6.456609061,21.96017512,3.078516287,16.19213756,,17.78181443,,,8.573600687,,9.833635315,,35.64298297,7.606099577,21.73994434,23.32256644,22.64137078,,8.737592618,,11.634757,,8.451462408,,,11.39634612,9.393326699,10.32675289,3.253766591,7.969693844,11.78448383,11.82353805,2.617801047,,0.606339704,2.983405861,,6.600225649,13.48808879,26.65167256,,8.039568673,12.32179998,12.32179998,11.39634612,,,,,6.782594015,,17.62677503,,,8.239700375,2.454089859,,6.098444148,,-0.775653011,7.364400306,5.089216687,,,4.131033483,,6.589217181,,10,,9.052131553,,0.769485355,6.953361599,37.25995618,7481.663611,12.17735221,567.8788007,13.63057057,6.098444148,6.801197608,,3.000968054,,,4.185763726,15.23846327,,,2.077151335,0.32509863,,3.888888889,,3.460753387,,,552.0835289,7.958346604,8.737592618,,14.32097583,9.011682028,9.011682028,,6.721825301,21.49525205,4.010984078,4.267556629,,7.606099577,7.725321888,7.725321888,7.725321888,65.158098,21.73994434,10.36655339,5.403953982,19.39686722,,35.82677165,5.863994744,,1.015341505,9.709863846,11.06442577,6.545293073,60.30386913,,,,,,,8.063460909,5.39795644,14.32097583,112.5259056,,4.759441283,,,,,8.215535847,,107.0238095,
1991,,,25.88638693,,,,,9,,,5.555555556,3.17667537,3.337428845,,7.114681202,0.764419736,6.357364123,6.257526633,,3.215310693,,,,12.28070175,21.44706982,,11.76501608,432.7866619,,1.6,338.4491115,2.162600527,8.996938735,9.550907413,,0.060051331,5.625864086,5.853306033,,,118.5275789,3.19387473,,21.78441243,3.556685652,30.34844055,,2154.436827,-1.67834969,28.70750241,1.683348499,122.2222222,,,5.035274388,,2.395153317,,5.557061534,47.07915741,15.33478204,6.49734556,6.965681278,6.965681278,48.80382775,19.74854482,14.40267488,-3.425287356,,,8.934306569,35.72259823,4.047036816,,,,5.484742751,,6.49734556,4.310212898,11.8960953,3.213407324,,-11.68611269,8.64234326,,4.047036816,18.03143901,,19.45584256,,2.644603679,,33.16642192,,57.59528475,,15.41990737,8.996938735,5.295414972,33.97226025,11.15879828,34.81754291,19.26145853,6.808778879,12.61531538,6.323448046,12.44800857,9.275453707,13.87024618,9.419058277,17.12856794,180.952381,3.210817028,,18.96125309,6.249999298,51.07109773,3.251438488,8.155495979,,20.08449558,,,9.333360725,,9.058188362,,13.44155844,6.904896327,21.78441243,25.96746251,23.44385578,,13.02843691,,17.67810026,,11.8960953,,,12.61531538,9,13.22426577,3.118356599,9.568877659,8.592647605,12.61531538,4.358333333,,1.80042722,2.542192848,,5.628666667,7.001013775,22.66235946,,9.029094181,14.51233162,14.51233162,13.22426577,,,,,7.986166008,,32.27203829,,,15.55745293,3.158197519,,2.60239286,,-7.796641791,13.0069731,4.930414025,,,3.438195991,,5.896898524,,6.808778879,,11.79127034,,1.256260777,6.965681278,24.22535211,409.5301666,19.26145853,76.76949921,11.84948418,5.625864086,8.592647605,,4.417293233,230.6224949,,19.63716581,-1.819197988,,,4.861111111,-1.753556902,,1.986754967,,3.425701731,,,114.8329356,6.363331218,15.05013078,,15.33478204,12.23316624,12.23316624,,5.934211113,12.18563072,4.323739444,6.149550531,,5.49200387,8.934306569,8.996938735,8.934306569,123.5781269,25.96746251,9.444627329,5.859585935,9,,28.69565217,5.709852599,,0.387081798,10.5954494,3.783102144,8.193715095,65.97856799,,,,,,,7.461782957,4.234963965,13.61543867,101.9716832,,6.469135802,,,,,8.996938735,36,97.64232317,
1992,,226.0054213,31.66966191,,,,,9.35975159,,,3.87337537,1.012231126,4.020845591,-10.63009716,5.738198862,-0.172413793,3.634076918,6.09389303,,2.427955672,,,,15.98011364,12.0603236,,16.1676124,951.9620531,,1.279527559,91.29793273,-1.991135807,1.823333333,3.116664327,,-0.016055046,1.490132904,5.605012228,,,150.615832,-3.113030672,,15.42580647,6.35398134,27.0305636,,4129.169857,-3.935468101,21.78890182,4.231383829,625,,,6.510219531,11.08650007,2.096044429,,5.471825593,4.259026389,10.52744401,6.212678645,7.52351717,7.52351717,54.34083601,13.63742417,11.21448138,-4.278743156,,,7.558295363,10.52744401,5.163784654,5.924534287,,,6.217376909,,4.883022716,2.919323193,9.86452967,2.363760463,,-9.542913303,9.486542506,,5.056979322,10.05611674,,15.87706538,,3.778337531,,10.045918,,69.5836364,,19.35849465,9.560411876,4.028927377,8.759886253,9.652509653,23.65572078,12.84887389,3.947711768,10.09896715,4.596318643,10.09896715,9.497791984,11.78781704,7.52351717,25.80772262,83.61581921,3.069997435,,11.98891199,5.270589986,77.29659296,1.760283061,3.995835606,,27.33236445,,,6.212678645,,-0.545471214,,9.86452967,5.824345146,11.21448138,15.19274376,13.62653368,951.6961949,10.63930219,,17.20852018,,9.35975159,,1020.620565,10.09896715,10.52744401,10.14181756,3.15417376,7.713921684,14.51237861,23.75135302,4.7672283,,-6.242505995,1.633212099,,10.14181756,4.643519299,15.50789625,,7.592048368,12.32329924,12.32329924,10.05611674,1026.826264,,,,5.740246629,,21.9132104,,,17.14952362,3.183585695,,1.014560272,,-4.475617902,44.58884272,2.259476291,,,2.328085049,,4.824264309,,3.947711768,,9.509041462,,1.82452157,4.30961457,15.19274376,73.52829424,8.651003579,46.0985621,9.559260332,4.037009164,9.486542506,,3.060306031,211.2055876,,9.560411876,9.031137929,,,-0.077006006,-0.109942967,,3.246753247,,2.263071187,,9.893505198,209.9337312,5.305361696,10.75116037,,13.8747029,11.58562705,11.58562705,,5.924534287,11.38343705,2.858446725,5.138897799,,3.463530427,9.486542506,9.560411876,9.486542506,117.6244689,43.66617839,2.374367251,4.037009164,11.00917431,,21.84684685,4.139145751,,1.393786637,7.936980122,6.439854192,5.824345146,70.07610387,,,,,,,4.591549296,3.028819678,9.702834794,68.45919384,,4.058441558,,,,,7.636108523,29.41176471,165.706527,
1993,,85.00475124,20.54032612,,,,,9.37034416,,,5.21555996,1.753653445,3.631785595,1128.000024,2.72289767,2.538860104,3.0148186,1.113439336,1190.229233,2.754426435,,0.440599215,,11.20636865,8.527876957,,14.33080334,1927.38079,,4.25170068,72.87879139,0.553455724,9.679346581,5.788395904,,-3.206554569,1.865079365,2.765748419,,,72.87879139,-8.427933487,,12.72776695,14.61007864,22.44132146,,1986.904762,4.923664122,9.780984243,2.16471454,1500,,,4.854166667,20.81302954,1.25785668,,1.569026042,5.250338807,9.97366476,4.887608396,5.736905834,5.736905834,45,12.08979229,18.50668833,5.452284737,,89.81194903,12.02342387,3.543065962,4.569070885,14.41127089,,,4.854166667,,5.206589252,2.190653196,9.679346581,2.104462771,,0.533746556,6.463804228,,4.474575055,24.95984247,,14.41127089,,2.808599168,,11.81969017,,48.10816607,,29.70597151,8.949110558,4.144819542,10.74864672,8.802816901,22.46423461,13.52928514,4.042852911,10.74864672,4.948889213,9.37034416,6.463804228,6.326890488,9.671893382,21.20263075,207.6923077,1.469420884,,10.9529703,4.626734683,22.06994942,1.243045897,3.316666667,,45.9788813,,,4.80110249,,0.382541365,,6.267222415,10.67653718,10.74864672,11.81969017,11.32746305,108.9895406,9.37034416,,13.13566077,,11.07355327,,410.4518586,10.0083612,10.0083612,9.67200446,3.588098185,6.705885528,10.0083612,22.77271023,3.536585366,,-0.263767884,4.144819542,,9.37034416,10.51783845,9.751460454,,8.068042129,12.65646639,12.65646639,10.36115574,1613.603989,,268.1504889,,5.18311396,,31.83160687,,,7.505394191,2.584181156,,1.288207766,,-1.215034965,57.16525283,2.408368166,,,2.288269332,,4.569070885,,5.620340321,,9.97366476,,0.453930079,4.974114303,18.20866142,48.57998645,6.716311041,36.96416661,6.783779947,4.144819542,7.917074194,,-0.873362445,255.1668618,874.2457204,12.35438876,1.715091237,,,1.055795314,-0.586434615,,1.383647799,,2.289299644,,23.28702766,31.76213063,4.291375534,9.168662333,,9.71744832,8.739529476,8.739529476,,4.569070885,11.74673702,1.794861464,0.848181596,,4.291375534,9.52484537,9.52484537,9.52484537,101.3804238,143.5115585,4.728173046,3.292629483,13.2231405,,25.27726433,3.312191684,,-1.006881689,0.96090446,10.83523592,3.974956319,66.09384298,,,,,4734.914347,,2.558577969,2.951656966,11.44662172,54.10079244,,3.56585692,,,,,7.144587069,35.75229802,183.3120415,
1994,,22.56505269,29.04765612,,,,,5.112598904,,3373.759443,6.311079713,1.969634797,2.95340391,1662.215949,1.399334237,0.816910898,5.313740079,0.077204388,2221.01657,2.377540845,,38.53086617,,6.99339207,7.874044215,,10.54292099,2075.888398,,2.462518449,96.05733827,25.17787622,14.85281498,3.45205833,,35.09446185,0.165562914,2.12909312,,,35.92470539,41.72489724,,11.44311964,24.25698435,22.84718466,,23773.13177,42.43967503,13.53534656,26.08157199,107.3275862,,,4.698589311,10.03942984,1.992014638,,0.015136735,8.260767986,10.31720449,5.649908939,7.65824302,7.65824302,27.44252874,8.154231286,10.58580665,31.84101684,,47.65469062,13.76932488,7.593876002,4.129921816,10.87407898,397.0741297,136.7593928,4.718413284,,0.816666667,1.088556776,25.17787622,1.655515329,,36.1162457,1.710206323,,2.693057381,24.87025544,,10.87407898,,3.770657673,,10.85532115,,15.17634743,,39.33161954,33.18851546,2.801526937,21.72934688,8.737864078,18.86807499,21.56562377,1.552656275,20.56619484,3.611358001,23.17679115,15.32846715,10.24793556,8.532005254,31.44702842,448.5,2.309198751,,12.38148355,4.051842181,35.06339425,0.695458058,3.516696241,,28.81438943,,,6.265814772,,2.534435262,,6.784480786,10.12890683,10.58580665,13.53534656,11.1492204,35.92470539,24.09878608,,8.214738622,,5.112598904,,72.25468162,21.72934688,34.64963615,12.81211349,2.194764687,6.252068902,38.9417909,34.64963615,3.724970554,,23.17679115,4.129921816,,4.128258613,7.323471544,6.965812372,,5.127135217,11.74134922,11.74134922,13.65233572,486.4256238,,87.58000933,,5.14167153,,24.09878608,,,8.349286729,2.801526937,,1.745377908,,36.04105831,57.03170891,1.386502253,126.5833683,,1.375674981,,2.95340391,,5.845990691,,12.36819439,,1.268431901,2.852722174,20.56619484,23.73690506,10.38647343,32.99127661,5.420440192,2.95340391,34.64963615,,1.321585903,136.7593928,307.7226356,,12.08038189,,,0.564325479,32.29366686,,1.736972705,,3.100132626,,13.41552034,20.99181805,3.770657673,13.25603259,,8.938543571,8.398999608,8.398999608,,4.718413284,8.448712487,1.442269588,2.815916652,,1.008949553,27.44798071,30.32770314,27.44798071,115.3981443,368.4780687,2.158138007,0.852141522,15.32846715,,34.08336407,5.047748977,,39.16276738,1.012952067,8.814694018,4.73323064,105.2149865,,,,10.03675988,891.1877481,,2.219012605,2.607441592,21.56562377,44.73604215,,2.302560792,,,,,10.1436827,49.39415538,54.60132184,
1995,,7.793218538,29.77962649,,,,,6.543790685,,175.9513255,3.361391073,4.6277666,2.243366681,411.7596418,2.066994954,2.704034751,10.29781179,1.878862794,709.3460321,1.467966991,,14.46254822,,9.495625322,10.19320676,,10.51254608,66.00703355,,5.966641395,62.05483368,7.458844978,19.26325364,8.35152498,-0.798944338,9.069690719,2.148760331,2.956800251,,,27.95138856,9.230325998,,8.232630341,16.79122702,20.8971286,,541.9088832,9.418007435,23.18545074,14.29506909,3.95010395,,,2.61581788,8.990523615,2.083608424,,1.317537458,12.53595946,10.02965645,4.6277666,5.818181818,5.818181818,22.88613303,15.7422305,10.02965645,19.87243495,,28.77661372,12.28859126,10.02217336,4.222816141,8.934511217,125.9152347,82.66051519,4.426645503,,2.165647214,0.791239407,17.28093268,1.796481421,,9.646531041,6.980974418,162.7171522,1.706160524,59.4615537,,8.934511217,,1.868824753,,8.411413123,,45.36530836,12.21052632,27.60818517,14.29506909,3.361391073,29.46452923,9.077380952,28.30546837,12.98068691,1.651231501,11.12870297,6.990592097,12.21052632,10.02217336,10.22488616,9.420323216,49.65598585,387.3108478,2.52486728,,9.991728701,5.23542258,19.90874884,-0.127899045,2.353124513,,1.554328161,,,4.480686995,,2.686727566,,19.59391899,7.793218538,10.66095487,12.98068691,12.21052632,24.97593553,12.00252918,,9.270833333,,7.237984945,,39.64762903,12.28859126,16.43350345,10.19320676,1.86769425,8.558666043,49.08021006,83.32577475,3.450575096,,13.44176968,4.426645503,,6.543790685,6.029331885,34.99927129,,6.741067616,11.86109415,11.86109415,11.66961464,29.86561041,,0.043516101,,6.123581648,,25.1947124,,,7.622969507,1.923224572,,3.754944137,,10.56328867,72.8355023,2.47709001,16.37358897,,2.460367787,,4.222816141,,7.666249699,,12.34357852,,0.994206983,17.28093268,13.42541436,11.12870297,6.83199611,27.95138856,4.222816141,3.754944137,14.46254822,,2.956521739,32.24248473,197.4142681,,-2.903528657,,,4.868431031,7.864007846,82.66051519,-0.243902439,,1.720533848,,9.841095798,13.46372962,5.405932305,9.629219701,,8.680426268,9.860255743,9.860255743,,4.673803185,7.674848734,2.956800251,5.629659215,,1.738372899,10.53791738,11.42593996,10.53791738,68.37519295,235.5588151,2.455148578,1.799799563,7.979957806,,27.42778542,5.818181818,,16.43350345,1.460006304,5.182205395,6.244150287,89.11331722,,,,6.55014019,376.7461748,,2.697495183,2.805419689,13.42541436,42.2483198,,2.229701304,,,,,9.073535836,55.08110687,34.92958742,
1996,,12.72547781,18.67907586,,,,,4.681306239,,18.68118564,3.225287972,2.615384615,1.860973769,19.79480281,1.379137412,-0.452227383,2.37712903,2.386152228,52.71207675,2.077021074,,4.914239726,,8.789659224,12.42548662,,10.08285807,15.7576656,,1.99613651,121.6075424,6.097804391,26.43678161,5.963619618,7.150861409,3.924063727,1.570531125,2.086573852,,,19.79496692,11.33087891,,7.359117818,8.313153344,20.79708679,,492.4418502,10.03112033,17.51173477,2.480806692,4.3,,,2.978924865,8.758774729,2.126298023,,1.677164505,5.39929385,8.883405781,5.52480986,7.313482593,7.313482593,24.37308869,7.187103697,9.788920402,4.540727715,,23.05034335,6.425213303,-8.484248689,2.978924865,6.985188382,39.3575,35.38831953,3.558840831,,3.050161812,0.629194238,11.62417829,1.982883651,,0.689693377,1.099488708,39.3575,1.449726473,46.56101968,,8.194548902,,2.032351721,,11.05691653,,50.73405496,7.094711973,20.58359621,8.721246034,2.851782364,23.83783531,6.275579809,23.46903019,9.79968339,2.260418983,8.920619877,5.185760378,8.789659224,8.249890099,8.977152338,7.973280856,28.93734402,-16.11732575,1.753732139,,11.35509099,4.00697669,26.40665661,0.136600359,6.501218027,,8.864087416,,,4.924809687,,3.553985697,31.94733772,13.0244157,7.094711973,8.57401911,11.29742947,9.79968339,17.61046984,9.220466624,,9.330314585,,4.028077754,,24.62519539,9.275390605,9.790384502,9.330314585,1.183859688,4.822486768,19.75635454,37.60204502,3.488559459,,6.805459968,2.054,,4.681306239,6.550973361,34.37838322,,4.46630618,6.844160862,6.844160862,9.275390605,23.5056773,,46.88995215,,2.986809228,,16.27539664,,,9.220466624,2.113787871,,2.285713054,,5.288857513,29.26829268,2.250867663,2.466600086,,1.262532492,,2.9312042,,4.722631161,,10.37380859,,1.255716611,11.62417829,9.79968339,11.53794241,7.476103778,19.79496692,3.068977325,2.615384615,7.191646604,,4.904534606,38.82930134,47.7520122,7.411371735,5.37461972,,,1.222069885,2.754306635,95.60092612,-1.100244499,,1.383180525,,5.775827862,9.864450615,3.022721026,11.77435639,,7.354128857,9.098809481,9.098809481,,3.558840831,15.93583104,2.086573852,0.92484261,,4.407901138,7.191646604,7.354128857,7.191646604,132.8237774,-0.701887251,0.533131979,0.811658038,8.249890099,,20.97725964,5.805105547,,4.6875,2.99528024,3.404574428,3.725144727,80.41215114,,,,7.191646604,80.32550146,,2.851782364,2.9312042,8.313153344,28.3420486,,0.906344411,,5.675,,,6.550973361,30.73373327,43.073098,
